bbl,bin,jobnum,units,zonedistadj,parktype,reqspaces,waiverspaces,lat,long
1016527501,1088906,121181158,89.0,R7-2,required - high density,45,30,40.78926813,-73.94433272
1021117502,1090724,121181229,39.0,R7-2,required - high density,20,0,40.83843905,-73.93673922
1001907509,1002169,121181238,18.0,R8A,not required,0,0,40.72007487,-74.00645395
1011717509,1089742,121181363,273.0,R10,not required,0,0,40.77400807,-73.99130515
1003720041,1088845,121181639,135.0,R8A,not required,0,0,40.72035789,-73.97885407
1016007503,1089780,121181746,194.0,R7X,required - high density,97,82,40.80143036,-73.94763005
1008577503,1089699,121181808,350.0,R10,not required,0,0,40.74324966,-73.98457023
1007000027,1090201,121181915,372.0,R9,not required,0,0,40.75133447,-74.00249527
1007017501,1089360,121182031,139.0,R9,not required,0,0,40.75233025,-74.00293769
1004697506,1089710,121182273,83.0,R7A,not required,0,0,40.73257213,-73.98679571
1020947503,1083034,121182530,43.0,R8,required - high density,17,0,40.82831617,-73.94951705
1011580012,1030346,121182718,236.0,R8,not required,0,0,40.77600839,-73.98393138
1014377501,1090106,121182978,22.0,R8B,not required,0,0,40.76209839,-73.96158557
1004757512,1090251,121183030,4.0,M1-5B,not required,0,0,40.72268409,-74.00222563
1006957509,1088873,121183236,8.0,R9,not required,0,0,40.74915714,-74.00619102
1005300062,1090488,121183316,11.0,M1-5B,not required,0,0,40.72694592,-73.9942074
1019697501,1090600,121183343,17.0,R7A,required - high density,5,0,40.81509123,-73.95335289
1016710001,1089704,121183726,176.0,R7A,required - high density,88,73,40.78600963,-73.94484894
1020387501,1089911,121184173,51.0,R7-2,required - high density,15,0,40.827385,-73.937666
1007020010,1089323,121184208,392.0,R10,not required,0,0,40.75333316,-74.00278304
1007757503,1089820,121184244,49.0,R8A,not required,0,0,40.74647116,-73.99682335
1000760006,1090416,121184253,120.0,R8A,not required,0,0,40.70851742,-74.00515385
1007790027,1090618,121184431,95.0,C6-4,not required,0,0,40.748411,-73.993648
1011687503,1090385,121184440,25.0,R10A,not required,0,0,40.78191664,-73.98006205
1008417501,1090404,121184486,57.0,R10,not required,0,0,40.75247178,-73.98300914
1010307501,1090184,121184592,118.0,R10,not required,0,0,40.76696262,-73.98056223
1011050036,1090766,121184609,65.0,R10,not required,0,0,40.77102372,-73.99160382
1020457506,1089408,121184627,6.0,R8,required - high density,2,0,40.82486712,-73.94121026
1005317505,1090586,121184645,16.0,M1-5B,not required,0,0,40.72805909,-73.9942192
1004250032,1090782,121184707,8.0,R7-2,not required,0,0,40.72072791,-73.99283893
1008237507,1090231,121184734,289.0,R10A,not required,0,0,40.74093955,-73.99112861
1019110001,1090567,121184869,22.0,R8A,required - high density,9,0,40.80971792,-73.94740218
1007010016,1089836,121184994,179.0,R10,not required,0,0,40.75247351,-74.00249913
1012277501,1090527,121185163,19.0,R10A,not required,0,0,40.78363393,-73.97872267
1006997504,1090205,121185261,36.0,R9,not required,0,0,40.75108751,-74.00343912
1004597503,1090232,121185289,5.0,R7-2,not required,0,0,40.72642279,-73.99140358
1008197505,1015408,121185421,53.0,R8A,not required,0,0,40.73920822,-73.99474039
1004077504,1090264,121185500,54.0,R7A,not required,0,0,40.72957753,-73.97911075
1004077503,1090249,121185519,106.0,R7A,not required,0,0,40.72983629,-73.97984622
1002487501,1089771,121185528,815.0,R10,not required,0,0,40.71042053,-73.991469
1004437504,1006102,121185546,6.0,R8B,not required,0,0,40.72378949,-73.98895133
1009200013,1082154,121185555,372.0,R10,not required,0,0,40.74870435,-73.9745001
1004900030,1089763,121185564,1.0,M1-5B,not required,0,0,40.7248252,-74.00395369
1004900029,1089764,121185573,1.0,M1-5B,not required,0,0,40.72488284,-74.00390479
1004900028,1089765,121185582,1.0,M1-5B,not required,0,0,40.72494047,-74.00385589
1004900027,1089766,121185591,1.0,M1-5B,not required,0,0,40.7249948,-74.00380986
1010817501,1090143,121185626,392.0,R9,not required,0,0,40.76684246,-73.99197343
1018267503,1090258,121185671,49.0,R8A,required - high density,20,5,40.80085714,-73.95746596
1019480023,1089888,121185715,6.0,R7A,required - high density,2,0,40.80815167,-73.95383384
1021100011,1090725,121185751,73.0,R7-2,required - high density,37,0,40.83602575,-73.93884442
1007297502,1089664,121185760,844.0,R10,not required,0,0,40.75226645,-73.99881417
1010240052,1090495,121185966,426.0,R10,not required,0,0,40.76356127,-73.98406521
1001780029,1088692,121185975,4.0,R8A,not required,0,0,40.71869385,-74.00542854
1001780029,1088692,121185993,6.0,R8A,not required,0,0,40.71869385,-74.00542854
1020840056,1090330,121186000,34.0,R7-2,required - high density,17,0,40.83103005,-73.94616138
1013047502,1090524,121186028,124.0,C6-4.5,not required,0,0,40.75603176,-73.97184623
1010550027,1090210,121186037,7.0,R8,not required,0,0,40.76077003,-73.9917119
1017550025,1090502,121186153,5.0,R7-2,required - high density,3,0,40.80885088,-73.93772369
1007107501,1090727,121186171,225.0,R9,not required,0,0,40.757683,-73.997971
1015517502,1089798,121186242,82.0,R10,not required,0,0,40.77873085,-73.94838472
1011040031,1090190,121186386,1028.0,R10,not required,0,0,40.77043834,-73.99267246
1015167503,1090866,121186518,47.0,R10,not required,0,0,40.78003,-73.953547
1005787501,1090610,121186563,54.0,M1-6,not required,0,0,40.72461522,-74.00659811
1012270049,1090207,121186590,72.0,R10A,not required,0,0,40.78416561,-73.9792295
1002237502,1090656,121186812,46.0,R8A,not required,0,0,40.72325289,-74.01106862
1008340069,1015855,121186849,223.0,R10,not required,0,0,40.74840445,-73.98713934
1006957511,1090213,121186858,14.0,R8A,not required,0,0,40.7485798,-74.00481034
1003467501,1089660,121186938,211.0,R8,not required,0,0,40.71642664,-73.98679306
1006967503,1090212,121186983,5.0,R9,not required,0,0,40.748634,-74.003833
1003477501,1089451,121187036,100.0,R8,not required,0,0,40.7170533,-73.9857352
1004097502,1090581,121187045,55.0,R7-1,not required,0,0,40.718059,-73.989008
1007647504,1090436,121187116,21.0,R8A,not required,0,0,40.73901793,-74.00006038
1013737508,1089538,121187125,352.0,R7-2,not required,0,0,40.75576977,-73.95490255
1005707503,1009386,121187241,51.0,R8,not required,0,0,40.73430733,-73.99285975
1002487501,1089772,121187410,205.0,R10,not required,0,0,40.71049063,-73.99093972
1010727501,1090720,121187456,123.0,R9,not required,0,0,40.76089442,-73.99547876
1007080020,1089736,121187483,250.0,R10,not required,0,0,40.75653641,-73.99902755
1011697503,1090726,121187508,26.0,R10A,not required,0,0,40.78236723,-73.97997835
1020067502,1090558,121187517,134.0,R7-2,required - high density,67,52,40.81673044,-73.94208208
1003540001,1090736,121187642,93.0,R7A,not required,0,0,40.720186,-73.987081
1019150032,1090183,121187660,79.0,R8A,required - high density,32,17,40.81150463,-73.94325496
1020677502,1090196,121187795,39.0,R7A,required - high density,12,0,40.8290434,-73.94245898
1019630009,1090804,121188393,80.0,R8,required - high density,32,0,40.80914569,-73.95816229
1005147506,1090569,121189640,6.0,M1-5A,not required,0,0,40.72593501,-73.99933828
1003550054,1090485,121189711,88.0,R7A,not required,0,0,40.72148811,-73.98512925
1009450023,1089769,121189784,556.0,R10,not required,0,0,40.74736881,-73.97133497
1012350007,1090817,121189855,38.0,R10A,not required,0,0,40.78947997,-73.97659318
1018087501,1089835,121190022,179.0,R7X,required - high density,90,75,40.7987177,-73.93297285
1005210009,1008181,121190040,61.0,R8,not required,0,0,40.7255231,-73.99440389
1015787504,1051137,121190120,29.0,R8B,not required,0,0,40.77200885,-73.94738261
1008787501,1018013,121190157,141.0,R10A,not required,0,0,40.73935162,-73.98537327
1001747506,1090477,121190166,112.0,R10A,not required,0,0,40.71727969,-74.00421808
1011147504,1090158,121190219,172.0,R10,not required,0,0,40.77020914,-73.98269549
1017740033,1090826,121190326,211.0,R8A,required - high density,84,69,40.80417607,-73.93583837
1019110041,1090722,121190335,2.0,R7-2,required - high density,1,0,40.80925112,-73.94547183
1013270019,1090702,121190451,5.0,R8B,not required,0,0,40.75715531,-73.96763279
1016890001,1052983,121190460,12.0,R8A,required - high density,5,0,40.79766117,-73.93692181
1009017501,1090862,121190479,67.0,R10A,not required,0,0,40.737245,-73.983953
1000907504,1090475,121190610,110.0,R10,not required,0,0,40.7113079,-74.00740111
1012287504,1089957,121190674,28.0,R10A,not required,0,0,40.78515857,-73.979526
1014910014,1046433,121190852,8.0,R10,not required,0,0,40.77672564,-73.96233417
1006960038,1090571,121190932,8.0,R9,not required,0,0,40.7489714,-74.00359611
1008790025,1090807,121190969,14.0,R10A,not required,0,0,40.73961077,-73.98426209
1004597504,1006579,121191076,5.0,R8B,not required,0,0,40.7263766,-73.99121901
1003460175,1089891,121191110,263.0,R8,not required,0,0,40.71733442,-73.98645232
1002050008,1090225,121191334,23.0,C6-2G,not required,0,0,40.71757555,-73.99799461
1016357501,1090142,121191432,387.0,R9,required - high density,155,140,40.79368415,-73.94644753
1019557503,1090354,121191557,75.0,R8A,required - high density,30,15,40.81256049,-73.94979015
1003527501,1090554,121191646,195.0,R7-2,not required,0,0,40.71792024,-73.98804221
1015407503,1090563,121191913,104.0,R8,not required,0,0,40.78410004,-73.94970661
1010810050,1090139,121191968,103.0,R9,not required,0,0,40.76720462,-73.99253276
1018617501,1090341,121192039,14.0,R8B,not required,0,0,40.79990038,-73.96275381
1015550001,1090538,121192155,22.0,R10,not required,0,0,40.78165975,-73.94857116
1016430005,1089702,121192164,32.0,R7-2,required - high density,16,0,40.79859191,-73.94313111
1015557502,1090539,121192182,6.0,R10,not required,0,0,40.78171937,-73.94852753
1004417504,1090211,121192342,113.0,R7A,not required,0,0,40.73028405,-73.98125664
1008417503,1090451,121192379,62.0,C6-4.5,not required,0,0,40.75316624,-73.98493966
1008317502,1089969,121192413,55.0,R10X,not required,0,0,40.74699688,-73.98938099
1004400026,1090881,121192477,6.0,R8B,not required,0,0,40.729861,-73.981786
1004400029,1090882,121192486,6.0,R8B,not required,0,0,40.729765,-73.981556
1003767501,1090645,121192574,110.0,R8A,not required,0,0,40.72288374,-73.97697264
1007027503,1091590,121192618,127.0,R10,not required,0,0,40.75462719,-74.00225457
1017500028,1089917,121192636,75.0,R8A,required - high density,30,15,40.80568005,-73.93960088
1007007502,1090446,121192789,19.0,R9,not required,0,0,40.75219852,-74.00381986
1009197502,1090414,121192869,74.0,R10,not required,0,0,40.74843032,-73.97574168
1016317502,1089853,121192887,72.0,R7-2,required - high density,36,0,40.79123898,-73.94863994
1013327501,1090608,121192912,68.0,R10,not required,0,0,40.76125288,-73.96635509
1011717512,1089741,121192976,272.0,R10,not required,0,0,40.77282697,-73.99268573
1019547502,1089291,121192985,21.0,R7-2,required - high density,11,0,40.813183,-73.952888
1022380005,1064951,121192994,22.0,R7-2,required - high density,11,0,40.86718841,-73.92489101
1008610059,1090760,121193065,70.0,R10,not required,0,0,40.74611623,-73.98380955
1015587501,1090440,121193074,48.0,R10A,not required,0,0,40.78377262,-73.94671282
1008597504,1090386,121193136,129.0,R10,not required,0,0,40.7456276,-73.98620305
1011717513,1089723,121193181,645.0,R10,not required,0,0,40.77334843,-73.99151895
1004777502,1089738,121193234,111.0,M1-6,not required,0,0,40.7240341,-74.00563076
1005707505,1090822,121193378,5.0,R8,not required,0,0,40.73454076,-73.9926459
1011710157,1089374,121193458,214.0,R10,not required,0,0,40.77251617,-73.99176605
1005557501,1090229,121193476,12.0,R8A,not required,0,0,40.73102057,-73.99009786
1007710061,1014089,121193528,3.0,R8B,not required,0,0,40.74389285,-73.99770153
1003507503,1004245,121193591,27.0,R8A,not required,0,0,40.72130965,-73.9842142
1013730009,1088859,121203919,341.0,R7-2,not required,0,0,40.759018,-73.951187
1005780071,1090671,121204026,100.0,M1-6,not required,0,0,40.72459888,-74.0063109
1019230016,1090103,121204053,104.0,R8A,required - high density,42,27,40.8047325,-73.95339735
1017280070,1053812,121204124,12.0,R7-2,required - high density,6,0,40.811249,-73.942478
1014137503,1089818,121234878,15.0,R9X,not required,0,0,40.77429788,-73.95896011
1016270042,1090703,121235136,16.0,R7A,required - high density,5,0,40.78785092,-73.94816436
1009337501,1084666,121235289,55.0,R8,not required,0,0,40.73986778,-73.97741167
1014977502,1090328,121235305,14.0,R10,not required,0,0,40.78037522,-73.95842673
1005800011,1090545,121235822,122.0,M1-6,not required,0,0,40.72704828,-74.00638659
1010517503,1089690,121236484,45.0,R10,not required,0,0,40.75826752,-73.99319779
1009037504,1089843,121236625,55.0,R10A,not required,0,0,40.7379891,-73.98183896
1018477507,1090750,121237090,8.0,R7A,required - high density,2,0,40.80330678,-73.95726253
1006050001,1089890,121237107,32.0,R6,not required,0,0,40.73198903,-74.00748294
1013457502,1090147,121237474,113.0,R10,not required,0,0,40.75564273,-73.96524051
1005957508,1089819,121323914,13.0,R8A,not required,0,0,40.72492092,-74.01081247
1005957509,1080177,121323941,107.0,R8A,not required,0,0,40.72445962,-74.01065843
1010777501,1087452,121324030,56.0,R8,not required,0,0,40.76469262,-73.99423249
1010777501,1088852,121324049,54.0,R8,not required,0,0,40.76442093,-73.99456656
1008597503,1090342,121324183,18.0,R10,not required,0,0,40.74505664,-73.98522002
1011320021,1088863,121324398,258.0,R10,not required,0,0,40.77111623,-73.98669415
1001070034,1090588,121324487,6.0,R8A,not required,0,0,40.70823297,-74.00108519
1011717510,1088870,121324717,616.0,R10,not required,0,0,40.77277556,-73.99029205
1004610006,1090311,121325413,55.0,R7-2,not required,0,0,40.72808123,-73.99064556
1009190059,1090415,121325501,91.0,R10,not required,0,0,40.74858251,-73.97562517
1013437503,1085119,121325547,57.0,R10,not required,0,0,40.75494872,-73.96808841
1019167503,1089304,121325734,115.0,R7-2,required - high density,58,43,40.81289154,-73.94489839
1006077503,1089806,121325967,198.0,R8,not required,0,0,40.73657928,-74.00004908
1005047501,1088982,121326207,25.0,R7-2,not required,0,0,40.72602566,-74.00344881
1003777504,1089731,121326252,6.0,R8B,not required,0,0,40.72344626,-73.97688286
1001957502,1090537,121326341,9.0,R8A,not required,0,0,40.7180377,-74.00164788
1017960051,1090486,121326421,30.0,R8A,required - high density,12,0,40.79930135,-73.93564252
1004837503,1090398,121326494,10.0,M1-5B,not required,0,0,40.72169707,-73.99904313
1006917502,1090162,121326831,35.0,R8,not required,0,0,40.74560936,-74.00629736
1006927502,1090199,121327162,32.0,R8,not required,0,0,40.74624221,-74.00563354
1012690006,1090777,121327224,180.0,R10,not required,0,0,40.76181701,-73.97816095
1006937502,1089871,121327331,44.0,R9,not required,0,0,40.74758611,-74.00735767
1013187502,1090529,121327563,6.0,R10,not required,0,0,40.75182646,-73.97237386
1010697501,1089722,121328116,598.0,R10,not required,0,0,40.75876343,-73.99649229
1010297502,1090180,121328205,179.0,R10,not required,0,0,40.76642788,-73.98103051
1013307502,1090233,121328321,266.0,R10,not required,0,0,40.75908211,-73.9658765
1007947504,1090188,121328759,30.0,R8A,not required,0,0,40.74076897,-73.99675759
1005300029,1008482,121329026,5.0,M1-5B,not required,0,0,40.72654095,-73.99271058
1021200026,1089321,121329099,20.0,R7-2,required - high density,10,0,40.8362634,-73.94089264
1009197501,1090104,121329151,57.0,R10,not required,0,0,40.74843938,-73.97542118
1013757504,1090526,121329213,43.0,R10,not required,0,0,40.76398977,-73.96998048
1008040034,1088896,121329222,24.0,R10X,not required,0,0,40.74628297,-73.99069981
1003730043,1090130,121329311,30.0,R8B,not required,0,0,40.721077,-73.978621
1020610009,1088903,121329446,2.0,R6A,required - high density,1,0,40.82581576,-73.94638825
1020610007,1088904,121329455,2.0,R6A,required - high density,1,0,40.82583745,-73.94643972
1020610005,1088902,121329464,2.0,R6A,required - high density,1,0,40.82585835,-73.94648936
1007007501,1090204,121329561,31.0,R9,not required,0,0,40.75188631,-74.00296723
1004907502,1089762,121329589,22.0,M1-5B,not required,0,0,40.72462566,-74.00410984
1017840002,1088905,121329641,58.0,R10,required - high density,23,0,40.79992678,-73.9382092
1004890009,1007348,121329687,11.0,R7-2,not required,0,0,40.7244852,-74.00370294
1003450017,1089961,121330005,78.0,R8A,not required,0,0,40.72079677,-73.98259283
1007790007,1014279,121330130,1.0,M1-6,not required,0,0,40.74896493,-73.99514591
1017110026,1090455,121330363,20.0,R7A,required - high density,6,0,40.79622528,-73.93277993
1021550089,1090762,121330489,15.0,R7-2,required - high density,8,0,40.84973628,-73.93006521
1015087502,1090560,121330504,7.0,R10A,not required,0,0,40.77503387,-73.9584062
1006017503,1090584,121330611,57.0,M1-5,not required,0,0,40.73016506,-74.01010634
1009670001,1089237,121331059,761.0,R10,not required,0,0,40.74468107,-73.97223426
1008067502,1088841,121331102,375.0,R10X,not required,0,0,40.74777407,-73.98986662
1010907502,1089438,121331120,1175.0,R10,not required,0,0,40.76157397,-73.99876348
1008627504,1017014,121331291,319.0,R10,not required,0,0,40.74700116,-73.98395436
