bbl,bin,jobnum,year,units,counits,parktype
2054060142,2115705,201008667,2014,1.0,1,required - low density
2054060144,2075022,201008676,2014,1.0,1,required - low density
2038300086,2127020,201009461,2010,3.0,3,required - low density
2054060143,2830394,201009979,2014,1.0,1,required - low density
2057410111,2083455,201034040,2014,1.0,1,required - low density
2043990038,2120428,201041112,2010,2.0,2,required - low density
2038080075,2117194,201041158,2010,2.0,2,required - low density
2047990101,2114004,201043557,2010,2.0,2,required - low density
2047990102,2114005,201043566,2010,2.0,2,required - low density
2047990103,2114006,201043575,2010,2.0,2,required - low density
2047990104,2114007,201043584,2010,2.0,2,required - low density
2047990105,2114008,201043593,2010,2.0,2,required - low density
2047990106,2114009,201043600,2010,2.0,2,required - low density
2047990107,2114010,201043619,2010,2.0,2,required - low density
2047990108,2114011,201043628,2013,2.0,2,required - low density
2047990109,2114012,201043637,2012,2.0,2,required - low density
2047990110,2114013,201043646,2012,2.0,2,required - low density
2056530020,2127334,201048240,2010,2.0,2,required - low density
2047957501,2118178,201049711,2011,3.0,3,required - low density
2047957501,2118177,201049720,2011,3.0,3,required - low density
2047900014,2121832,201054287,2010,2.0,2,required - low density
2046090016,2056522,201056766,2012,9.0,9,required - low density
2040260119,2117283,201057453,2010,2.0,2,required - low density
2040260118,2117282,201057462,2010,3.0,3,required - low density
2040260120,2117284,201057471,2010,2.0,2,required - low density
2040260121,2117285,201057499,2010,2.0,2,required - low density
2042580146,2120390,201059601,2010,2.0,2,required - low density
2048920019,2114593,201061974,2013,2.0,2,required - low density
2032580010,2117809,201062438,2011,2.0,2,required - low density
2032580009,2118207,201062447,2011,2.0,2,required - low density
2028770469,2120516,201062964,2010,2.0,2,required - low density
2047020024,2118187,201063080,2011,2.0,2,required - low density
2047020025,2118185,201063099,2011,2.0,2,required - low density
2047020026,2118186,201063106,2011,2.0,2,required - low density
2049880064,2128130,201064711,2016,2.0,2,required - low density
2041080114,2113846,201065596,2011,3.0,3,required - low density
2048430125,2116389,201068557,2010,3.0,3,required - low density
2048430124,2116388,201068566,2010,3.0,3,required - low density
2048430123,2116387,201068575,2010,3.0,3,required - low density
2048430023,2116386,201068584,2010,3.0,3,required - low density
2034740133,2116881,201071623,2010,2.0,2,required - low density
2034740134,2116882,201071632,2010,2.0,2,required - low density
2046890015,2121363,201072739,2010,2.0,2,required - low density
2038790032,2115321,201072819,2010,3.0,3,required - low density
2038790035,2115324,201072828,2010,3.0,3,required - low density
2038790034,2115323,201072837,2010,3.0,3,required - low density
2038790033,2115322,201072846,2010,2.0,2,required - low density
2028790145,2115048,201073097,2016,2.0,2,required - low density
2050310113,2117247,201074256,2016,2.0,2,required - low density
2050310013,2117246,201074265,2015,2.0,2,required - low density
2040230050,2124502,201075521,2012,3.0,3,required - low density
2043770019,2115333,201076012,2011,2.0,2,required - low density
2047640014,2125822,201078252,2018,2.0,2,required - low density
2047560031,2129398,201078724,2018,3.0,3,required - low density
2047560029,2125811,201078733,2018,3.0,3,required - low density
2047020027,2120252,201079590,2014,3.0,3,required - low density
2047020028,2120253,201079607,2014,3.0,3,required - low density
2035220010,2114865,201079750,2018,2.0,2,required - low density
2049970020,2115069,201083718,2016,2.0,2,required - low density
2028770463,2124998,201084717,2012,3.0,3,required - low density
2028770462,2116931,201084726,2012,3.0,3,required - low density
2047000021,2125729,201092352,2019,3.0,3,required - low density
2059490294,2129285,201093725,2020,1.0,1,required - low density
2059490297,2127837,201093734,2014,1.0,1,required - low density
2047957501,2116923,201094984,2010,3.0,3,required - low density
2047957501,2116922,201094993,2011,3.0,3,required - low density
2047957501,2116915,201095377,2010,3.0,3,required - low density
2047957501,2116916,201095386,2010,3.0,3,required - low density
2047957501,2116914,201095411,2011,3.0,3,required - low density
2047957501,2116909,201095420,2010,3.0,3,required - low density
2047957501,2116913,201095439,2010,3.0,3,required - low density
2047957501,2116917,201095493,2010,3.0,3,required - low density
2047957501,2116919,201095509,2011,3.0,3,required - low density
2047957501,2116918,201095518,2010,3.0,3,required - low density
2047957501,2116921,201095536,2010,3.0,3,required - low density
2047957501,2116920,201095545,2010,3.0,3,required - low density
2042420109,2129548,201096170,2015,2.0,2,required - low density
2047957502,2116908,201096358,2010,3.0,3,required - low density
2047957502,2116907,201096367,2010,3.0,3,required - low density
2047957502,2116912,201096376,2010,3.0,3,required - low density
2047957502,2116910,201096385,2011,3.0,3,required - low density
2047957502,2116911,201096394,2011,3.0,3,required - low density
2047957502,2116906,201096438,2010,3.0,3,required - low density
2047957502,2116905,201096447,2010,3.0,3,required - low density
2047957502,2116904,201096456,2010,3.0,3,required - low density
2037870012,2121082,201097231,2012,3.0,3,required - low density
2037870013,2117620,201097240,2012,3.0,3,required - low density
2034327504,2119570,201098007,2010,2.0,2,required - low density
2034327504,2119572,201098016,2010,2.0,2,required - low density
2034327504,2119574,201098025,2010,2.0,2,required - low density
2034327504,2119578,201098034,2010,2.0,2,required - low density
2034327504,2119580,201098043,2010,2.0,2,required - low density
2034327504,2119582,201098052,2010,2.0,2,required - low density
2034327504,2119584,201098061,2010,2.0,2,required - low density
2034327504,2119586,201098070,2010,2.0,2,required - low density
2034327504,2119588,201098203,2011,2.0,2,required - low density
2034327504,2119590,201098212,2011,2.0,2,required - low density
2034327504,2119592,201098221,2010,2.0,2,required - low density
2034327504,2119594,201098230,2011,2.0,2,required - low density
2034327504,2119596,201098249,2010,2.0,2,required - low density
2034327504,2119598,201098258,2010,2.0,2,required - low density
2034327504,2119600,201098267,2010,2.0,2,required - low density
2034327504,2119602,201098276,2010,2.0,2,required - low density
2034327504,2119604,201098285,2010,2.0,2,required - low density
2034327504,2119606,201098294,2010,2.0,2,required - low density
2034327504,2119608,201098301,2010,2.0,2,required - low density
2034327504,2119610,201098310,2011,2.0,2,required - low density
2034327504,2119612,201098329,2010,2.0,2,required - low density
2059490295,2129286,201098793,2020,1.0,1,required - low density
2049610018,2124517,201099051,2011,2.0,2,required - low density
2049630123,2116899,201099248,2010,2.0,2,required - low density
2049630023,2126080,201099257,2010,2.0,2,required - low density
2056530116,2116975,201099827,2010,2.0,2,required - low density
2044500046,2051785,201099989,2020,3.0,3,required - low density
2049390023,2117631,201100897,2010,2.0,2,required - low density
2047490032,2124514,201101707,2013,3.0,3,required - low density
2047490031,2119736,201101716,2013,3.0,3,required - low density
2046050030,2056410,201102804,2010,2.0,2,required - low density
2046050024,2116396,201102813,2010,2.0,2,required - low density
2046050026,2116395,201102822,2010,2.0,2,required - low density
2058100420,2127875,201106249,2017,1.0,1,required - low density
2040190046,2042607,201107792,2012,3.0,3,required - low density
2055240117,2122211,201108675,2013,2.0,2,required - low density
2055240117,2122211,201108684,2013,2.0,2,required - low density
2029240042,2117932,201112447,2011,68.0,68,not permitted
2035220010,2114865,201118879,2018,2.0,2,required - low density
2047670034,2116360,201119306,2010,2.0,2,required - low density
2054140227,2076103,201119342,2016,2.0,2,required - low density
2048480014,2117225,201120287,2010,3.0,3,required - low density
2048480013,2117224,201120296,2010,3.0,3,required - low density
2058090470,2117146,201122187,2011,1.0,1,required - low density
2042590114,2093231,201123168,2014,1.0,1,required - low density
2046920153,2117205,201124345,2010,3.0,3,required - low density
2046920152,2117204,201124354,2010,3.0,3,required - low density
2046920151,2117203,201124363,2010,3.0,3,required - low density
2047150137,2116298,201124737,2019,2.0,2,required - low density
2054080491,2116993,201130640,2010,1.0,1,required - low density
2054080490,2116994,201130659,2010,1.0,1,required - low density
2054080090,2116995,201130668,2010,1.0,1,required - low density
2034710023,2127690,210001228,2012,2.0,2,required - low density
2037590008,2126200,210002959,2012,2.0,2,required - low density
2036870027,2022889,210002968,2010,2.0,2,required - low density
2048410042,2120066,210003583,2011,3.0,3,required - low density
2043300038,2125112,210005180,2017,2.0,2,required - low density
2049580017,2066708,210005536,2010,3.0,3,required - low density
2046980036,2117629,210011342,2013,2.0,2,required - low density
2053580038,2073777,210011547,2011,2.0,2,required - low density
2034980026,2123697,210011574,2010,3.0,3,required - low density
2034980025,2123698,210011583,2010,3.0,3,required - low density
2034980024,2123699,210011592,2010,3.0,3,required - low density
2034980023,2123700,210011609,2010,3.0,3,required - low density
2034980022,2123701,210011618,2010,3.0,3,required - low density
2034980021,2123702,210011627,2010,3.0,3,required - low density
2034980020,2123703,210011636,2010,3.0,3,required - low density
2050490021,2128104,210011832,2015,2.0,2,required - low density
2047080037,2121404,210012877,2010,2.0,2,required - low density
2040270043,2042901,210014189,2010,2.0,2,required - low density
2043080014,2124504,210014198,2011,2.0,2,required - low density
2040920127,2120305,210014232,2010,2.0,2,required - low density
2049690021,2117633,210015446,2011,2.0,2,required - low density
2049690025,2118189,210015455,2011,2.0,2,required - low density
2049690023,2118188,210015464,2011,2.0,2,required - low density
2035580134,2117140,210016114,2010,2.0,2,required - low density
2035580034,2086988,210016123,2012,2.0,2,required - low density
2054130102,2075946,210016588,2011,2.0,2,required - low density
2054130103,2118382,210016597,2011,2.0,2,required - low density
2055180321,2117660,210017578,2010,2.0,2,required - low density
2055180320,2117657,210017587,2010,2.0,2,required - low density
2055180020,2117642,210018087,2010,2.0,2,required - low density
2048600168,2116627,210018915,2010,3.0,3,required - low density
2048600169,2116628,210018924,2010,3.0,3,required - low density
2048600170,2116629,210018933,2010,3.0,3,required - low density
2048600027,2116633,210018942,2010,3.0,3,required - low density
2048600026,2116631,210018951,2010,3.0,3,required - low density
2054040216,2117257,210019415,2010,2.0,2,required - low density
2040260102,2127452,210019601,2015,3.0,3,required - low density
2050130041,2124519,210020939,2012,2.0,2,required - low density
2050130042,2123341,210020948,2013,2.0,2,required - low density
2040370026,2124888,210021108,2012,2.0,2,required - low density
2040370027,2124889,210021117,2012,2.0,2,required - low density
2040340037,2124700,210022358,2014,2.0,2,required - low density
2056010076,2081576,210022937,2010,2.0,2,required - low density
2056010075,2119247,210022946,2010,2.0,2,required - low density
2032340031,2015098,210024472,2010,3.0,3,required - low density
2032340131,2117124,210024481,2010,3.0,3,required - low density
2036850005,2022794,210025907,2016,2.0,2,required - low density
2049397501,2116480,210027567,2016,3.0,3,required - low density
2049397501,2126056,210027576,2016,3.0,3,required - low density
2049397501,2126057,210027585,2016,3.0,3,required - low density
2050020058,2117238,210029734,2010,2.0,2,required - low density
2050020059,2117239,210029743,2010,2.0,2,required - low density
2050020060,2117240,210029752,2010,2.0,2,required - low density
2041130051,2124639,210033248,2011,2.0,2,required - low density
2041130049,2124637,210033257,2011,2.0,2,required - low density
2041130050,2124638,210033266,2011,2.0,2,required - low density
2034327505,2116713,210034657,2010,2.0,2,required - low density
2034327505,2119509,210034666,2010,2.0,2,required - low density
2034327505,2119511,210034675,2010,2.0,2,required - low density
2034327505,2119513,210034684,2010,2.0,2,required - low density
2034327505,2119515,210034693,2010,2.0,2,required - low density
2034327505,2119517,210034700,2010,2.0,2,required - low density
2034327505,2119519,210034719,2010,2.0,2,required - low density
2034327505,2119521,210034728,2010,2.0,2,required - low density
2034327505,2119523,210034737,2010,2.0,2,required - low density
2034327505,2119525,210034746,2010,2.0,2,required - low density
2034327505,2119527,210034755,2010,2.0,2,required - low density
2034327505,2119529,210034764,2010,2.0,2,required - low density
2034327505,2119531,210034773,2010,2.0,2,required - low density
2034327505,2119533,210034782,2010,2.0,2,required - low density
2034327505,2119535,210034791,2010,2.0,2,required - low density
2034327505,2119537,210034808,2010,2.0,2,required - low density
2034327505,2119539,210034817,2010,2.0,2,required - low density
2034327505,2119541,210034826,2010,2.0,2,required - low density
2034327505,2119543,210034835,2010,2.0,2,required - low density
2034327505,2119545,210034844,2010,2.0,2,required - low density
2034327505,2119547,210034853,2010,2.0,2,required - low density
2034327505,2119549,210034862,2010,2.0,2,required - low density
2034327505,2119551,210034871,2010,2.0,2,required - low density
2034327505,2119553,210034880,2010,2.0,2,required - low density
